,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,dte,T,option_type
1387,AAPL251219P00110000,2025-02-07 18:57:00+00:00,110.0,0.54,0.5,0.54,0.0,0.0,5.0,777,0.39990834472656256,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1388,AAPL251219P00115000,2025-01-27 19:16:25+00:00,115.0,0.66,0.57,0.62,0.0,0.0,1.0,803,0.38660281372070304,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1389,AAPL251219P00120000,2025-02-06 15:06:51+00:00,120.0,0.64,0.66,0.71,0.0,0.0,750.0,4008,0.3737855590820312,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1390,AAPL251219P00125000,2025-02-07 16:32:11+00:00,125.0,0.82,0.75,0.8,0.0,0.0,2.0,2855,0.36023588989257804,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1391,AAPL251219P00130000,2025-02-07 17:37:17+00:00,130.0,0.98,0.86,0.91,0.0,0.0,1.0,3295,0.34778484252929687,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1392,AAPL251219P00135000,2025-02-07 15:53:25+00:00,135.0,1.03,1.0,1.07,0.0,0.0,2.0,912,0.33801931518554684,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1393,AAPL251219P00140000,2025-02-10 15:44:09+00:00,140.0,1.15,1.17,1.23,-0.05000007,-4.166672,9.0,2821,0.3270330969238281,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1394,AAPL251219P00145000,2025-02-06 15:08:48+00:00,145.0,1.3,1.36,1.43,0.0,0.0,2.0,1475,0.31726756958007807,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1395,AAPL251219P00150000,2025-02-07 20:00:03+00:00,150.0,1.68,1.6,1.66,0.0,0.0,2.0,3735,0.3076851458740234,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1396,AAPL251219P00155000,2025-02-10 20:34:52+00:00,155.0,1.9,1.86,1.94,-0.120000005,-5.940594,2.0,3073,0.2988961712646484,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1397,AAPL251219P00160000,2025-02-10 18:54:03+00:00,160.0,2.19,2.18,2.27,-0.21000004,-8.750001,1.0,6748,0.29053443847656246,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1398,AAPL251219P00165000,2025-02-10 20:56:49+00:00,165.0,2.62,2.57,2.66,-0.18000007,-6.428574,1.0,2714,0.28266098205566403,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1399,AAPL251219P00170000,2025-02-10 19:33:10+00:00,170.0,3.0,3.0,3.15,0.089999914,3.0927804,3.0,2947,0.27600821655273433,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1400,AAPL251219P00175000,2025-02-10 20:53:19+00:00,175.0,3.63,3.55,3.7,-0.03999996,-1.0899172,28.0,8880,0.2690502783203125,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1401,AAPL251219P00180000,2025-02-10 18:26:42+00:00,180.0,4.15,4.15,4.4,-0.2999997,-6.7415667,25.0,7474,0.2636182037353516,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1402,AAPL251219P00185000,2025-02-10 16:57:04+00:00,185.0,4.75,4.85,5.05,-0.3499999,-6.862744,3.0,2448,0.25525647094726567,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1403,AAPL251219P00190000,2025-02-10 16:53:30+00:00,190.0,5.65,5.7,5.9,-0.42999983,-7.072366,14.0,3861,0.24896991271972657,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1404,AAPL251219P00195000,2025-02-10 17:10:20+00:00,195.0,6.65,6.65,6.85,-0.2999997,-4.3165426,4.0,3743,0.24243921630859372,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1405,AAPL251219P00200000,2025-02-10 20:07:02+00:00,200.0,7.8,7.75,7.95,-0.34999943,-4.2944717,79.0,6465,0.23630524444580076,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1406,AAPL251219P00205000,2025-02-10 20:36:04+00:00,205.0,9.12,9.0,9.2,-0.4300003,-4.5026207,27.0,4015,0.23026282440185547,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1407,AAPL251219P00210000,2025-02-10 16:40:28+00:00,210.0,10.22,10.4,10.6,-0.48999977,-4.5751615,10.0,4282,0.22414411117553706,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1408,AAPL251219P00215000,2025-02-10 16:51:53+00:00,215.0,11.7,11.95,12.2,-0.75,-6.0240965,7.0,5631,0.21842212249755855,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1409,AAPL251219P00220000,2025-02-10 20:11:32+00:00,220.0,13.85,13.7,13.95,0.05000019,0.3623202,12.0,3378,0.21222711608886718,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1410,AAPL251219P00225000,2025-02-10 20:33:01+00:00,225.0,15.7,15.65,15.9,-0.50000095,-3.0864255,64.0,4379,0.20606262695312497,False,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1411,AAPL251219P00230000,2025-02-10 16:40:35+00:00,230.0,17.4,17.8,18.2,-0.6000004,-3.3333354,19.0,1106,0.20151555328369142,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1412,AAPL251219P00235000,2025-02-06 16:46:41+00:00,235.0,18.8,20.2,20.45,0.0,0.0,26.0,1726,0.19367261413574222,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1413,AAPL251219P00240000,2025-02-07 16:02:43+00:00,240.0,22.3,22.85,23.25,0.0,0.0,3.0,3901,0.1895832995605469,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1414,AAPL251219P00245000,2025-02-06 14:30:00+00:00,245.0,24.1,25.65,26.15,0.0,0.0,2.0,694,0.18375450042724606,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1415,AAPL251219P00250000,2025-02-07 18:57:10+00:00,250.0,29.0,28.35,29.6,0.0,0.0,7.0,1174,0.18193872268676758,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1416,AAPL251219P00255000,2025-02-07 18:37:17+00:00,255.0,31.52,31.6,32.55,0.0,0.0,53.0,313,0.16993017578125003,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1417,AAPL251219P00260000,2025-02-07 19:30:32+00:00,260.0,36.12,35.45,36.0,0.0,0.0,1.0,481,0.16056137298583983,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1418,AAPL251219P00265000,2025-02-10 16:43:41+00:00,265.0,38.59,39.3,39.95,-1.4099998,-3.5249996,1.0,155,0.15497671203613284,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1419,AAPL251219P00270000,2025-02-10 16:43:17+00:00,270.0,42.64,43.45,43.85,-0.38000107,-0.8833126,1.0,224,0.1427698028564453,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1420,AAPL251219P00275000,2025-01-28 15:12:24+00:00,275.0,42.0,47.45,48.45,0.0,0.0,2.0,64,0.14237307830810547,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1421,AAPL251219P00280000,2025-02-07 17:28:05+00:00,280.0,52.4,51.65,53.05,0.0,0.0,1.0,98,0.13831428100585938,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1422,AAPL251219P00285000,2025-02-04 14:43:08+00:00,285.0,57.4,56.7,58.7,0.0,0.0,12.0,13,0.16974707214355472,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1423,AAPL251219P00290000,2025-01-16 16:17:28+00:00,290.0,58.32,61.25,63.1,0.0,0.0,5.0,4,0.15833361206054689,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1424,AAPL251219P00295000,2025-01-21 19:35:53+00:00,295.0,73.78,66.85,68.8,0.0,0.0,1.0,49,0.19171950866699222,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1425,AAPL251219P00300000,2025-01-07 20:14:31+00:00,300.0,58.23,0.0,0.0,0.0,0.0,2.0,3,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1426,AAPL251219P00310000,2025-01-07 16:06:46+00:00,310.0,64.65,0.0,0.0,0.0,0.0,3.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1427,AAPL251219P00350000,2024-11-22 20:35:57+00:00,350.0,119.48,118.65,120.65,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1428,AAPL251219P00400000,2025-01-22 16:14:44+00:00,400.0,176.95,171.25,173.65,0.0,0.0,,0,0.33801931518554684,True,REGULAR,USD,2025-12-19,311,0.852054794520548,Put
1496,AAPL260116P00005000,2025-01-28 16:52:27+00:00,5.0,0.01,0.0,0.02,0.0,0.0,200.0,10651,1.2812535937499998,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1497,AAPL260116P00010000,2025-01-31 16:24:54+00:00,10.0,0.01,0.0,0.02,0.0,0.0,560.0,1645,1.0312548437500002,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1498,AAPL260116P00020000,2025-02-10 19:01:12+00:00,20.0,0.02,0.01,0.04,0.01,100.0,5.0,210,0.85937640625,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1499,AAPL260116P00025000,2024-12-23 18:50:28+00:00,25.0,0.09,0.0,0.04,0.0,0.0,,1,0.7617211328125001,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1500,AAPL260116P00030000,2025-01-17 19:55:42+00:00,30.0,0.05,0.01,0.07,0.0,0.0,2279.0,2193,0.7421900781249999,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1501,AAPL260116P00035000,2025-01-27 16:35:08+00:00,35.0,0.07,0.02,0.25,0.0,0.0,5.0,63,0.7812521875,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1502,AAPL260116P00040000,2025-01-29 19:36:45+00:00,40.0,0.06,0.03,0.1,0.0,0.0,14.0,93,0.6699251757812501,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1503,AAPL260116P00045000,2025-01-31 16:53:26+00:00,45.0,0.06,0.06,0.26,0.0,0.0,1.0,163,0.6904327832031252,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1504,AAPL260116P00050000,2025-01-31 14:40:49+00:00,50.0,0.08,0.08,0.11,0.0,0.0,10.0,1936,0.6084023535156251,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1505,AAPL260116P00055000,2025-01-29 19:06:24+00:00,55.0,0.12,0.1,0.16,0.0,0.0,1.0,188,0.5918009570312501,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1506,AAPL260116P00060000,2025-01-15 20:53:21+00:00,60.0,0.13,0.12,0.17,0.0,0.0,1.0,55,0.5634809277343751,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1507,AAPL260116P00065000,2025-01-29 19:35:56+00:00,65.0,0.19,0.15,0.19,0.0,0.0,107.0,5062,0.5410202148437502,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1508,AAPL260116P00070000,2025-01-24 20:03:44+00:00,70.0,0.22,0.19,0.22,0.0,0.0,1.0,309,0.5224657128906249,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1509,AAPL260116P00075000,2025-01-27 14:58:37+00:00,75.0,0.25,0.22,0.26,0.0,0.0,10.0,2301,0.5034229345703125,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1510,AAPL260116P00080000,2025-01-31 16:20:01+00:00,80.0,0.23,0.26,0.29,0.0,0.0,100.0,734,0.48828636718750007,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1511,AAPL260116P00085000,2025-01-13 15:35:27+00:00,85.0,0.39,0.29,0.33,0.0,0.0,16.0,797,0.46973186523437505,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1512,AAPL260116P00090000,2025-02-07 20:04:36+00:00,90.0,0.34,0.34,0.37,0.0,0.0,1.0,892,0.45166563964843753,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1513,AAPL260116P00095000,2025-02-04 15:08:56+00:00,95.0,0.44,0.38,0.42,0.0,0.0,1.0,6359,0.43555251953125,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1514,AAPL260116P00100000,2025-02-07 18:06:20+00:00,100.0,0.47,0.44,0.47,0.0,0.0,37.0,1434,0.41919526123046874,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1515,AAPL260116P00105000,2025-02-07 19:39:54+00:00,105.0,0.52,0.5,0.54,0.0,0.0,1.0,9314,0.405279384765625,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1516,AAPL260116P00110000,2025-01-27 20:26:35+00:00,110.0,0.65,0.57,0.59,0.0,0.0,30.0,703,0.38867798828125,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1517,AAPL260116P00115000,2025-02-07 15:27:39+00:00,115.0,0.68,0.65,0.67,0.0,0.0,160.0,723,0.37525038818359374,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1518,AAPL260116P00120000,2025-02-10 20:47:01+00:00,120.0,0.79,0.75,0.79,0.04000002,5.333336,4.0,1632,0.3648745153808594,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1519,AAPL260116P00125000,2025-01-31 16:26:10+00:00,125.0,0.78,0.84,0.91,0.0,0.0,71.0,2472,0.3534000207519531,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1520,AAPL260116P00130000,2025-02-10 15:36:02+00:00,130.0,0.98,0.98,1.01,-0.100000024,-9.259261,1.0,5089,0.3399724206542969,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1521,AAPL260116P00135000,2025-02-10 15:44:51+00:00,135.0,1.11,1.12,1.2,0.0,0.0,14.0,2331,0.3314275842285156,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1522,AAPL260116P00140000,2025-02-10 18:26:42+00:00,140.0,1.34,1.31,1.38,-0.049999952,-3.5971189,21.0,2489,0.3211127459716796,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1523,AAPL260116P00145000,2025-02-06 20:39:00+00:00,145.0,1.49,1.52,1.6,0.0,0.0,1.0,2021,0.3117134259033203,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1524,AAPL260116P00150000,2025-02-10 18:06:31+00:00,150.0,1.8,1.77,1.86,-0.100000024,-5.263159,65.0,17278,0.30286341674804684,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1525,AAPL260116P00155000,2025-02-07 18:58:23+00:00,155.0,2.21,2.09,2.17,0.0,0.0,1.0,2048,0.29456271850585936,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1526,AAPL260116P00160000,2025-02-10 16:08:49+00:00,160.0,2.41,2.43,2.53,-0.15999985,-6.225675,16.0,3467,0.2866282275390625,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1527,AAPL260116P00165000,2025-02-07 18:06:07+00:00,165.0,2.95,2.84,2.96,0.0,0.0,3.0,6602,0.27924304748535156,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1528,AAPL260116P00170000,2025-02-10 20:43:14+00:00,170.0,3.4,3.35,3.45,0.3800001,12.582786,161.0,12694,0.2719494192504882,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1529,AAPL260116P00175000,2025-02-10 17:07:05+00:00,175.0,3.87,3.9,4.05,-0.23000002,-5.6097565,169.0,5281,0.26563234375,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1530,AAPL260116P00180000,2025-02-10 20:05:20+00:00,180.0,4.59,4.55,4.7,-0.15999985,-3.3684177,23.0,19239,0.25867440551757814,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1531,AAPL260116P00185000,2025-02-10 17:41:23+00:00,185.0,5.29,5.3,5.5,-0.03999996,-0.7504683,7.0,6944,0.25287612365722656,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1532,AAPL260116P00190000,2025-02-10 17:13:31+00:00,190.0,6.2,6.15,6.35,-0.25,-3.8759692,284.0,8647,0.24616232360839846,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1533,AAPL260116P00195000,2025-02-10 16:50:09+00:00,195.0,7.05,7.15,7.35,-0.5799999,-7.6015716,122.0,2602,0.2400893862915039,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1534,AAPL260116P00200000,2025-02-10 20:35:17+00:00,200.0,8.38,8.3,8.5,-0.42000008,-4.772728,65.0,25626,0.23435213897705076,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1535,AAPL260116P00205000,2025-02-10 20:39:41+00:00,205.0,9.7,9.6,9.8,-0.3000002,-3.000002,1057.0,4970,0.22876747802734376,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1536,AAPL260116P00210000,2025-02-10 20:38:11+00:00,210.0,11.25,10.95,11.2,-0.14999962,-1.3157861,311.0,8004,0.22245040252685544,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1537,AAPL260116P00215000,2025-02-10 20:44:49+00:00,215.0,12.73,12.55,12.8,0.18999958,1.5151482,6.0,3287,0.21662160339355468,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1538,AAPL260116P00220000,2025-02-10 16:50:56+00:00,220.0,14.65,14.35,14.75,-0.3000002,-2.0066903,34.0,12621,0.2127916856384277,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1539,AAPL260116P00225000,2025-02-10 20:04:43+00:00,225.0,16.3,16.25,16.55,-0.55000114,-3.2641017,21.0,5644,0.2049334878540039,False,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1540,AAPL260116P00230000,2025-02-10 19:23:20+00:00,230.0,18.0,18.45,18.7,-0.8999996,-4.761903,45.0,6093,0.1987689987182617,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1541,AAPL260116P00235000,2025-02-10 20:17:39+00:00,235.0,20.82,20.75,21.05,-0.6700001,-3.1177297,61.0,3039,0.1924214059448242,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1542,AAPL260116P00240000,2025-02-10 16:42:09+00:00,240.0,22.85,23.35,23.65,1.25,5.787037,62.0,3898,0.18630269271850586,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1543,AAPL260116P00245000,2025-02-10 20:43:51+00:00,245.0,26.2,26.15,26.45,-0.5999985,-2.2388003,161.0,1350,0.179695703125,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1544,AAPL260116P00250000,2025-02-10 20:43:50+00:00,250.0,29.25,28.9,29.65,1.7000008,6.170602,50.0,2715,0.17496552581787111,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1545,AAPL260116P00255000,2025-02-10 18:26:42+00:00,255.0,32.1,32.0,33.05,-0.8500023,-2.579673,5.0,901,0.16974707214355472,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1546,AAPL260116P00260000,2025-02-10 15:42:53+00:00,260.0,34.95,35.65,36.45,1.2999992,3.8632963,5.0,1083,0.16089706298828127,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1547,AAPL260116P00265000,2025-02-04 16:39:20+00:00,265.0,37.15,39.7,40.25,0.0,0.0,1.0,350,0.15396964202880858,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1548,AAPL260116P00270000,2025-02-03 17:44:02+00:00,270.0,45.85,43.2,44.5,0.0,0.0,15.0,3102,0.15128412200927738,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1549,AAPL260116P00275000,2025-02-07 14:57:21+00:00,275.0,43.9,47.6,48.4,0.0,0.0,1.0,385,0.13501841552734378,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1550,AAPL260116P00280000,2025-02-07 14:57:21+00:00,280.0,48.28,51.95,53.05,0.0,0.0,1.0,2654,0.13257703369140628,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1551,AAPL260116P00285000,2025-02-10 19:27:45+00:00,285.0,56.41,57.05,58.25,1.329998,2.414666,2.0,34,0.14869015380859374,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1552,AAPL260116P00290000,2025-02-10 19:27:45+00:00,290.0,61.31,61.9,63.15,1.4000015,2.336841,2.0,326,0.15369498657226563,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1553,AAPL260116P00300000,2025-02-05 19:15:21+00:00,300.0,68.8,71.9,73.75,0.0,0.0,1.0,102,0.19098709411621095,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1554,AAPL260116P00310000,2025-01-24 15:28:20+00:00,310.0,87.46,81.05,83.25,0.0,0.0,1.0,1,0.18988847229003908,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1555,AAPL260116P00320000,2025-02-07 14:30:05+00:00,320.0,87.8,91.5,93.55,0.0,0.0,1.0,2,0.21662160339355468,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1556,AAPL260116P00330000,2024-12-16 05:11:30+00:00,330.0,101.6,80.05,83.15,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1557,AAPL260116P00340000,2024-12-23 19:10:37+00:00,340.0,85.74,108.95,110.6,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1558,AAPL260116P00350000,2024-12-20 17:46:33+00:00,350.0,96.41,118.0,121.15,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1559,AAPL260116P00360000,2024-12-12 17:58:30+00:00,360.0,111.6,128.4,131.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2026-01-16,339,0.9287671232876712,Put
1592,AAPL260320P00115000,2025-02-10 19:09:48+00:00,115.0,0.84,0.78,0.91,0.03999996,4.999995,2.0,16,0.3640200317382813,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1593,AAPL260320P00120000,2025-02-03 17:08:11+00:00,120.0,1.11,0.9,1.04,0.0,0.0,1.0,4,0.35278967529296873,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1594,AAPL260320P00125000,2025-02-07 18:49:50+00:00,125.0,1.13,1.04,1.18,0.0,0.0,6.0,9,0.3414372497558594,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1595,AAPL260320P00130000,2025-02-05 17:45:51+00:00,130.0,1.29,1.19,1.35,0.0,0.0,2.0,4,0.3311834460449219,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1596,AAPL260320P00135000,2025-01-31 19:45:13+00:00,135.0,1.46,1.28,1.54,0.0,0.0,1.0,2,0.3210517114257812,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1597,AAPL260320P00140000,2025-02-07 18:49:50+00:00,140.0,1.73,1.62,1.77,0.0,0.0,4.0,15,0.3118354949951171,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1598,AAPL260320P00145000,2025-02-03 15:36:36+00:00,145.0,2.1,1.88,2.02,0.0,0.0,,1,0.30249720947265624,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1599,AAPL260320P00150000,2025-02-10 15:08:32+00:00,150.0,2.2,2.18,2.34,-0.14999986,-6.3829727,3.0,33,0.29456271850585936,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1600,AAPL260320P00155000,2025-01-31 20:10:25+00:00,155.0,2.59,2.59,2.71,0.0,0.0,5.0,15,0.2869944348144531,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1601,AAPL260320P00160000,2025-02-06 16:44:28+00:00,160.0,2.91,2.85,3.4,0.0,0.0,1.0,32,0.2864451239013671,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1602,AAPL260320P00165000,2025-02-07 15:05:11+00:00,165.0,3.3,3.3,3.65,0.0,0.0,60.0,57,0.2732616619873046,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1603,AAPL260320P00170000,2025-02-10 15:30:03+00:00,170.0,3.93,4.05,4.45,-0.76999974,-16.382975,20.0,42,0.2714306256103516,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1604,AAPL260320P00175000,2025-02-05 20:54:24+00:00,175.0,4.5,4.5,4.9,0.0,0.0,1.0,11,0.2607800973510742,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1605,AAPL260320P00180000,2025-02-04 14:30:01+00:00,180.0,5.23,5.25,5.65,-0.75999975,-12.68781,20.0,164,0.2546766427612305,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1606,AAPL260320P00185000,2025-02-10 19:41:39+00:00,185.0,6.25,6.1,6.75,-0.4499998,-6.7164154,61.0,38,0.2527235372924804,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1607,AAPL260320P00190000,2025-02-07 20:55:00+00:00,190.0,7.6,7.25,7.45,0.0,0.0,20.0,49,0.24277490631103515,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1608,AAPL260320P00195000,2025-02-10 16:49:13+00:00,195.0,8.15,8.3,8.6,-0.35000038,-4.1176515,4.0,30,0.23807524627685545,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1609,AAPL260320P00200000,2025-02-10 19:42:45+00:00,200.0,9.43,9.5,9.75,-0.42000008,-4.26396,27.0,93,0.23169713623046873,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1610,AAPL260320P00210000,2025-02-10 17:00:57+00:00,210.0,12.05,12.0,13.0,-0.67999935,-5.3417077,2.0,70,0.2254410952758789,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1611,AAPL260320P00220000,2025-02-07 19:18:31+00:00,220.0,16.07,15.75,16.05,0.0,0.0,25.0,84,0.20961788925170893,False,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1612,AAPL260320P00230000,2025-02-07 16:13:00+00:00,230.0,19.5,19.9,20.65,0.0,0.0,1.0,170,0.20307193420410152,True,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1613,AAPL260320P00240000,2025-02-10 20:40:40+00:00,240.0,25.01,24.35,25.1,0.2800007,1.1322309,7.0,136,0.18662312408447268,True,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1614,AAPL260320P00250000,2025-02-07 14:43:20+00:00,250.0,27.5,28.65,30.85,0.0,0.0,50.0,110,0.1746298358154297,True,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1615,AAPL260320P00260000,2025-02-10 19:57:20+00:00,260.0,36.87,35.25,38.35,8.369999,29.368416,4.0,20,0.1733328517150879,True,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1616,AAPL260320P00270000,2025-02-10 15:32:01+00:00,270.0,43.54,44.05,45.0,-0.30999756,-0.70695,10.0,31,0.14817136016845706,True,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1617,AAPL260320P00280000,2025-01-31 14:50:34+00:00,280.0,41.35,52.9,53.4,0.0,0.0,2.0,1,0.13288220642089843,True,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
1618,AAPL260320P00290000,2025-01-30 19:39:47+00:00,290.0,53.5,61.3,63.2,0.0,0.0,,14,0.1430749755859375,True,REGULAR,USD,2026-03-20,402,1.1013698630136985,Put
